Time,X,Y,Z
08:51:33.191,-0.13183594,0.06516266,0.8836441
08:51:33.222,-0.11865235,0.05864639,0.7952797
08:51:33.264,-0.10678711,0.052781757,0.7157517
08:51:33.304,-0.0961084,0.047503576,0.64417654
08:51:33.350,-0.08649756,0.04275322,0.5797589
08:51:33.375,-0.08649756,0.04275322,0.5797589
08:51:33.383,-0.0778478,0.038477898,0.52178293
08:51:33.423,0.017388152,0.010240458,0.43356955
08:51:33.463,0.010375899,0.01383067,0.39153096
08:51:33.504,0.014392024,0.020577487,0.34776366
08:51:33.543,0.01493036,0.0011613383,0.3094716
08:51:33.572,0.01493036,0.0011613383,0.3094716
08:51:33.583,0.012558421,0.018843055,0.28138092
08:51:33.622,0.007567228,0.014761486,0.25478095
08:51:33.662,0.013182569,0.008231627,0.22732529
08:51:33.702,0.0131826755,0.00894655,0.20635056
08:51:33.743,0.0072501516,0.018818496,0.18461691
08:51:33.772,0.0072501516,0.018818496,0.18461691
08:51:33.782,0.007843499,-0.008991086,0.17054974
08:51:33.823,0.0066196974,0.018055482,0.15195665
08:51:33.862,0.0033210095,-0.0048438143,0.13654129
08:51:33.903,0.0034283588,-0.0041397074,0.13343398
08:51:33.943,0.008798414,0.0035252387,0.107566185
08:51:33.974,0.008798414,0.0035252387,0.107566185
08:51:33.984,0.004402948,0.0073475176,0.096150465
08:51:34.024,0.002424568,-0.0019565662,0.08697485
08:51:34.064,0.0010834794,0.008346513,0.08574808
08:51:34.104,0.002073765,0.002677877,0.06398958
08:51:34.146,0.0027452908,-4.4635485E-4,0.06396274
08:51:34.176,0.0027452908,-4.4635485E-4,0.06396274
08:51:34.184,0.011479552,0.009046523,0.05536925
08:51:34.226,6.636275E-4,0.00946023,0.05554517
08:51:34.264,-0.0029183615,-5.5127297E-5,0.044058077
08:51:34.304,0.0039652726,0.012914253,0.043827016
08:51:34.346,0.005106833,-0.0077131083,0.037686504
08:51:34.374,0.005106833,-0.0077131083,0.037686504
08:51:34.384,-2.3783448E-4,-0.0021078107,0.03985056
08:51:34.424,6.648553E-4,0.008649844,0.03103155
08:51:34.466,-0.0024777988,-0.0056184563,0.030784834
08:51:34.505,1.869709E-4,-0.018679658,0.026607752
08:51:34.546,0.016647767,0.044052564,0.017574899
08:51:34.574,0.016647767,0.044052564,0.017574899
08:51:34.584,-0.012702557,-0.003419099,0.028341874
08:51:34.624,0.007024731,-0.02658793,0.024628762
08:51:34.666,0.011375971,-0.005691833,0.018869946
08:51:34.706,-0.0036044014,-2.8866465E-4,0.025772005
08:51:34.744,-0.007638495,0.014681609,0.012647941
08:51:34.776,-0.007638495,0.014681609,0.012647941
08:51:34.784,0.008506215,-0.014472098,0.017974976
08:51:34.827,0.034022782,-0.041369617,0.01617745
08:51:34.864,0.031059956,-0.058546133,2.7744772E-4
08:51:34.903,0.046191268,-0.053130973,0.007940179
08:51:34.945,-0.005449346,-0.026284674,9.937744E-4
08:51:34.976,-0.005449346,-0.026284674,9.937744E-4
08:51:34.984,0.03991981,-0.045628864,0.035171676
08:51:35.024,0.09920908,-0.0371109,0.033851735
08:51:35.064,0.08225692,-0.010548245,0.012668751
08:51:35.104,0.08721482,0.019071031,0.0028325343
08:51:35.144,0.12551482,-0.068529435,0.034189865
08:51:35.174,0.12551482,-0.068529435,0.034189865
08:51:35.184,0.075609826,0.013030543,0.030551147
08:51:35.227,0.09155959,0.0035976078,0.029693326
08:51:35.264,0.06768194,0.030923393,-0.005356015
08:51:35.304,0.060694024,0.018163087,0.016493019
08:51:35.344,0.03177306,0.035023533,-0.0016357065
08:51:35.376,0.03177306,0.035023533,-0.0016357065
08:51:35.384,-0.0017265116,-0.028683897,0.035222247
08:51:35.426,0.05293833,-1.0749975E-4,-5.998239E-4
08:51:35.464,0.06522262,0.0047372356,-0.012405113
08:51:35.504,0.06441325,0.034585778,-0.060822804
08:51:35.546,0.03512036,0.06232837,-0.06638605
08:51:35.574,0.03512036,0.06232837,-0.06638605
08:51:35.584,0.015568277,0.037858233,-0.06128551
08:51:35.624,0.0063210223,0.035610493,-0.03450271
08:51:35.665,0.022168413,0.06962269,-0.033689138
08:51:35.704,-0.057611905,0.060243428,-0.040207844
08:51:35.744,-0.0019727855,0.07245638,-0.015972257
08:51:35.773,-0.0019727855,0.07245638,-0.015972257
08:51:35.784,-0.050335072,0.097510554,-0.013935598
08:51:35.824,-0.016517388,0.043594453,-0.02286926
08:51:35.864,-0.015524829,0.0108902855,0.006883485
08:51:35.905,-0.033088557,0.024742663,-0.0089660445
08:51:35.943,-0.057245523,-0.0040987907,-0.01466126
08:51:35.972,-0.057245523,-0.0040987907,-0.01466126
08:51:35.983,-0.026472144,0.064426325,-0.026158955
08:51:36.026,-0.05546555,0.028540332,-0.024861379
08:51:36.066,-0.07518756,0.001955834,-0.00743381
08:51:36.104,-0.031853367,0.030983888,-0.0064707655
08:51:36.145,-0.091949284,0.019755611,0.0047232243
08:51:36.174,-0.091949284,0.019755611,0.0047232243
08:51:36.184,-0.048037555,0.03184255,0.012820263
08:51:36.224,-0.046309974,-0.011991124,0.0067042573
08:51:36.264,-0.0948528,-0.04221291,0.02844593
08:51:36.306,-0.05284799,-0.037112705,0.065152176
08:51:36.344,-0.04470675,-0.062405348,0.052484494
08:51:36.374,-0.04470675,-0.062405348,0.052484494
08:51:36.384,-0.037159897,-0.03726833,0.017133588
08:51:36.424,-0.007955628,-0.039034657,0.019155564
08:51:36.466,-0.0223212,-0.086766936,0.024930522
08:51:36.504,1.2576408E-4,-0.0677631,0.035840742
08:51:36.546,0.018350491,-0.05856979,0.024346549
08:51:36.574,0.018350491,-0.05856979,0.024346549
08:51:36.584,-0.028308773,-0.03227824,-0.020055883
08:51:36.624,-0.011415397,-0.037839476,0.0058999215
08:51:36.664,-0.009394951,-0.024607288,-0.005676349
08:51:36.704,-0.012410533,-0.038626052,0.009173571
08:51:36.744,-0.021716356,-0.026194109,-0.011738966
08:51:36.774,-0.021716356,-0.026194109,-0.011738966
08:51:36.784,-0.03075078,-0.016323721,-0.016278002
08:51:36.826,-0.028334882,-0.029632755,-0.033326987
08:51:36.864,-0.02813811,-0.059189014,0.001426624
08:51:36.906,-0.0044502774,-0.055027924,-0.065073505
08:51:36.943,-0.03344861,-0.0277722,0.046902575
08:51:36.972,-0.03344861,-0.0277722,0.046902575
08:51:36.983,-0.0074719097,0.023125138,0.07758831
08:51:37.025,-0.057921007,-0.049499877,0.070708424
08:51:37.067,-0.021586914,-0.0496036,0.08165521
08:51:37.103,0.026055172,-0.021132497,-0.007150041
08:51:37.147,0.005432078,-0.016821982,-0.014125425
08:51:37.174,0.005432078,-0.016821982,-0.014125425
08:51:37.184,0.012799027,-0.03447572,-0.025017655
08:51:37.224,-0.023417398,0.0091818115,-0.05130002
08:51:37.264,-0.021954564,-0.0014043382,-0.08044739
08:51:37.306,-0.027229816,-0.00346117,-0.054824565
08:51:37.346,-0.030219728,0.032920104,-0.03571899
08:51:37.374,-0.030219728,0.032920104,-0.03571899
08:51:37.384,-0.018848145,-0.0121199535,0.0060852757
08:51:37.424,-0.013667437,0.015459229,0.029426964
08:51:37.466,0.0015420814,-0.024319116,0.060541857
08:51:37.505,-0.01619025,-0.0177124,-0.0039596353
08:51:37.546,0.0016885424,-0.031102292,-0.005541272
08:51:37.574,0.0016885424,-0.031102292,-0.005541272
08:51:37.584,0.0041564037,-0.015907101,-0.02695979
08:51:37.624,-8.734972E-4,-0.034531236,5.65301E-4
08:51:37.664,-0.009135754,-0.025365222,0.05412205
08:51:37.706,-0.020746596,0.041551184,-0.010836118
08:51:37.745,-0.016254943,-0.012042413,0.036170315
08:51:37.776,-0.016254943,-0.012042413,0.036170315
08:51:37.784,0.0084418375,0.0065202275,0.021127552
08:51:37.827,-0.027338868,-6.4412176E-5,-0.011087796
08:51:37.864,0.008134279,-0.10904235,0.049566966
08:51:37.904,-0.035525836,0.003595286,0.030327965
08:51:37.946,-0.008682233,0.09354338,-0.06564921
08:51:37.972,-0.008682233,0.09354338,-0.06564921
08:51:37.983,-0.0012222154,-0.03138713,0.03210225
08:51:38.023,0.005052347,-0.041432016,0.0012064552
08:51:38.067,0.0100402795,-0.055745844,0.010094508
08:51:38.104,0.028152466,-0.040723022,0.03918762
08:51:38.144,0.0077590975,0.008612953,0.012417269
08:51:38.174,0.0077590975,0.008612953,0.012417269
08:51:38.184,0.011597441,-0.041686818,0.013812288
08:51:38.224,0.022742383,-0.04872419,0.011991615
08:51:38.268,0.02332459,-0.05593674,0.00507954
08:51:38.303,0.007369085,-0.015186808,-0.052557334
08:51:38.343,-0.009627591,-0.01806266,-0.023790875
08:51:38.374,-0.009627591,-0.01806266,-0.023790875
08:51:38.384,0.0172629,-0.012301313,-0.0066900593
08:51:38.424,0.0043305564,-0.029967668,-0.0660065
08:51:38.464,0.028287154,-0.030925976,-0.028204657
08:51:38.504,0.049848083,0.066209584,-0.026482888
08:51:38.544,0.036074214,0.014105231,-0.0036197545
08:51:38.574,0.036074214,0.014105231,-0.0036197545
08:51:38.584,0.042574212,0.018847054,0.014320407
08:51:38.624,-0.006507425,0.09057075,-0.053029664
08:51:38.664,-0.044528555,0.032734375,-0.0718966
08:51:38.706,-0.03480227,-0.024811523,-0.010214803
08:51:38.744,-0.022752702,-0.031998344,0.035411198
08:51:38.776,-0.022752702,-0.031998344,0.035411198
08:51:38.784,-0.075189345,0.083042316,-0.042177793
08:51:38.827,-0.08920361,0.09736992,-0.050264716
08:51:38.867,-0.06929692,-0.06419813,0.02089941
08:51:38.904,-0.085658245,-0.04591308,-0.016127074
08:51:38.944,-0.10367933,2.0654807E-4,-0.04505642
08:51:38.974,-0.10367933,2.0654807E-4,-0.04505642
08:51:38.984,-0.05617761,-0.038266256,0.0042734537
08:51:39.023,-0.023972936,0.023787908,-7.681597E-4
08:51:39.063,-0.023333458,0.024924744,-0.010139533
08:51:39.107,0.031514544,0.01715883,0.02998575
08:51:39.144,0.0026550815,-0.008946702,0.033139493
08:51:39.174,0.0026550815,-0.008946702,0.033139493
08:51:39.184,0.06633,-0.036177028,0.069815785
08:51:39.226,0.042338602,0.04742114,0.065910414
08:51:39.266,0.006024666,0.04311848,-0.009015641
